flow_row_id,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,source_file,capture_date,label,detailedlabel
34954,1677127377.344304,CHCMr83H3LogNYqVCe,192.168.1.106,138,192.168.1.101,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34955,1677127377.440688,CmlEaG4s5zOXSJQPAb,192.168.1.135,44440,192.168.1.106,51851,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34956,1677127375.248642,CbsjTy2eVoMfcxBlwf,192.168.1.106,51851,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
34957,1677127378.401808,C1lxsP1FxSB7GPT30i,192.168.1.135,59058,192.168.1.106,51851,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34958,1677127359.551207,CZmMthwmeuyfjM4Lh,192.168.1.132,1900,192.168.1.106,53342,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34959,1677127423.725642,CZemGT1AgSoJ7r4ZBj,192.168.1.106,59687,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34960,1677127382.163078,Cc5Jjn2qDStjif7VPk,192.168.1.132,1900,192.168.1.106,51851,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34961,1677127382.164433,CnUDHs2knio6yMbmxb,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34962,1677127411.599893,CovZ3QG1TvtYK3yC8,192.168.1.106,57160,35.190.36.221,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Google
34963,1677127447.726020,CSpZVg1t48fGUHcdA2,192.168.1.106,59688,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34964,1677127469.039285,CjRyM0374MJwlXaWU5,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34965,1677127471.720195,CrJfy54fwHheq4pC33,192.168.1.106,59692,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34966,1677127496.312671,CPlFGC1odBBAiYsAMl,192.168.1.106,59694,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34967,1677127496.312979,Ci3wq24EZXFvmGgXjf,192.168.1.106,59695,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34968,1677127495.881858,CHKvgM3zVCcTQxyd1e,192.168.1.106,59693,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34969,1677127520.082824,C0MlnY38na82WPyWOi,192.168.1.106,59696,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34970,1677127495.387395,C4TIcs1uga6l7OFMia,192.168.1.135,45017,192.168.1.106,61046,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34971,1677127496.410833,CtSAR41UrK1IiYgLna,192.168.1.135,35029,192.168.1.106,61046,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34972,1677127497.434660,C0xj524BfPHbL0hv54,192.168.1.135,39989,192.168.1.106,61046,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34973,1677127495.300274,Cu92y61tGZHEg7n3sh,192.168.1.106,61046,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
34974,1677127498.458439,Cmn7z52R0KtN91MKI2,192.168.1.135,43023,192.168.1.106,61046,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34975,1677127501.006302,ClXn0o3ovEiHg1FOk5,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34976,1677127495.833484,CMxtx62YfUwgemiTa7,192.168.1.132,1900,192.168.1.106,61046,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34977,1677127544.242730,C5Edw9O1N86IJIrIg,192.168.1.106,59697,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34978,1677127531.641509,CSBHZ53mxBLwqWeUfk,192.168.1.106,63029,35.190.36.221,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Google
34979,1677127568.488218,CImC6V3p4IIhbuNMYg,192.168.1.106,59698,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34980,1677127592.519528,CbPbki40VHyAPuWwyj,192.168.1.106,59699,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34981,1677127616.516516,C8fQSa348bF79LVmS1,192.168.1.106,59700,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34982,1677127640.552848,C9WoZj4BLq0G2G5fG9,192.168.1.106,59701,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34983,1677127658.498290,Cyhdue1cJlJxkZX89,192.168.1.106,51992,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
34984,1677127615.392865,CCNeIx1m178QJn58Ab,192.168.1.135,56831,192.168.1.106,63298,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34985,1677127616.370085,C2R8Tw3apETc2oaZ5c,192.168.1.135,46585,192.168.1.106,63298,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34986,1677127617.441134,CzaCN91YFMpQY9HVy3,192.168.1.135,39007,192.168.1.106,63298,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34987,1677127615.328355,C64UJC4DbhbdZucWKa,192.168.1.106,63298,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
34988,1677127618.465300,CcrB6730wZLL9n7X7h,192.168.1.135,47651,192.168.1.106,63298,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
34989,1677127617.336576,Cpkrzv43qb4vQ6saJc,192.168.1.132,1900,192.168.1.106,63298,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34990,1677127620.903777,CwSSaw166UbGOuctE3,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34991,1677127664.572569,CRxjnf33xuSlOftD99,192.168.1.106,57182,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34992,1677127651.673494,Cr13bcJKNXl9raXz9,192.168.1.106,49789,35.190.36.221,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Google
34993,1677127688.598453,CvoDie3TlcByW6bjPl,192.168.1.106,57183,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34994,1677127658.477489,CWSovhsJDJbwCgHH2,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-DHCP
34995,1677127658.753989,CnvLXiSktCIeHJkS8,192.168.1.106,53342,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
34996,1677127712.593480,CRHRB621Z2lLX4fES8,192.168.1.106,57184,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
34997,1677127660.995077,Cz7KnU1pROpG0LRPqa,192.168.1.132,1900,192.168.1.106,53342,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
34998,1677127699.727593,Ck2qZ42rog9PnM9kka,192.168.1.106,63640,142.251.37.106,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-1e100
34999,1677127736.801412,CidYy429f2Iql377l5,192.168.1.106,57185,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35000,1677127705.480560,Cp0JEC4MsohV95JDNe,192.168.1.106,52288,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-1e100
35001,1677127761.023420,CvdEMPUyq6oYftfMb,192.168.1.106,57186,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35002,1677127735.368956,CAkDyw4I8XKIa3rUZi,192.168.1.106,52289,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
35003,1677127735.420438,CP59Sh2OlvXpRaUoe9,192.168.1.135,32821,192.168.1.106,52289,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35004,1677127736.384339,CKJjw93XXvPKhSgVIc,192.168.1.135,39955,192.168.1.106,52289,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35005,1677127737.468895,Ccknte2BPKRiTxUeo6,192.168.1.135,39142,192.168.1.106,52289,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35006,1677127738.394504,CDGdMY3kfaJyovk053,192.168.1.135,48249,192.168.1.106,52289,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35007,1677127740.422744,CE6Gxh17zAZORbpc1f,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
35008,1677127735.952097,CJUjpsevsAs9EQzQk,192.168.1.132,1900,192.168.1.106,52289,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
35009,1677127785.033290,Cr2UlM1rfqVM2PB5Ok,192.168.1.106,57187,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35010,1677127771.656613,CgypU13t6JVdMb6Z39,192.168.1.106,57583,35.190.36.221,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Google
35011,1677127809.046306,C1AfoP1zHe35vumNVc,192.168.1.106,57188,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35012,1677127782.842764,CZTzG94v9cELNdW7P8,192.168.1.106,57706,142.251.36.98,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-1e100
35013,1677127833.075336,CNs64c4F8LQhd9LHg7,192.168.1.106,57189,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35014,1677127808.453453,C1MAgU2RyYF2bSD6D3,192.168.1.106,52813,142.251.37.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-1e100
35015,1677127857.094464,CRAomNqdoGrtC2HYb,192.168.1.106,57190,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35016,1677127881.280797,CAc1c53I2Gv6P97lRd,192.168.1.106,57191,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35017,1677127855.645706,Ct2Rvp2ZmCoBKeMqm8,192.168.1.135,45452,192.168.1.106,52814,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35018,1677127856.475587,COEQLf2Cd3TneuByL7,192.168.1.135,40315,192.168.1.106,52814,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35019,1677127857.489003,C4K3Ce6JhcLPzEoj8,192.168.1.135,41880,192.168.1.106,52814,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35020,1677127855.468212,Ci2old3EOhFgyIZME7,192.168.1.106,52814,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
35021,1677127858.495172,Cg29hs13n6S9vSgCL4,192.168.1.135,50783,192.168.1.106,52814,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35022,1677127856.160224,C84oYm3caOwCpAg3O8,192.168.1.132,1900,192.168.1.106,52814,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
35023,1677127860.726103,CDYy534oZgskGxhlq2,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
35024,1677127905.470407,Com73N2dKDG5OVNEQi,192.168.1.106,57192,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35025,1677127890.104613,CTEcKS1q4vA7xYR7Ri,192.168.1.106,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
35026,1677127891.687164,Cje5jz19K0xVuRtHpk,192.168.1.106,60473,35.190.36.221,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Google
35027,1677127929.665896,CJXIjG3tMtfUxJDzAk,192.168.1.106,57193,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35028,1677127962.464679,CZsw87keODhygVZt3,192.168.1.106,59660,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
35029,1677127953.975281,C52Dyz11C6BZn3r905,192.168.1.106,57194,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35030,1677127978.003211,C66fkk4MLgGnwQocWf,192.168.1.106,49651,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35031,1677127962.447853,C146O73KNDI67vHKEk,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-DHCP
35032,1677128002.052178,CLhU1y1QGx0adRX86c,192.168.1.106,49652,4.234.116.12,2567,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Malicious,From_malicious-To_malicious-Malware_C2-Redline_stealer
35033,1677127975.489437,CmfF9W3lLfm8i9mb94,192.168.1.135,53031,192.168.1.106,50973,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35034,1677127976.510534,CsGtMd1bevJ38ti6dl,192.168.1.135,44126,192.168.1.106,50973,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35035,1677127977.706461,CsVarX1CexdRYZ9yQk,192.168.1.135,41920,192.168.1.106,50973,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35036,1677127962.725457,C4CYYI1Qzbzy0hBfh1,192.168.1.106,53342,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
35037,1677127975.486872,COPRai4uV1ChznDLId,192.168.1.106,50973,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Multicast
35038,1677127978.545913,CoQk943isDrN8m0Wj1,192.168.1.135,46996,192.168.1.106,50973,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
35039,1677127963.718845,CfgH0S2s8k8NqKk1v9,192.168.1.132,1900,192.168.1.106,53342,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-23\zeek\conn.log.labeled,2023-02-23,Benign,From_benign-To_benign
